URL,Name,Variants,Latin
http://viaf.org/viaf/1591145856888022920282/,Apocalypsis Esdrae Graece,Esra-Apokalypse (Griechisch),0
http://viaf.org/viaf/160582729/,Antonius Musa v23-23,"Musa, Antonius, asi 23 př. Kr.-, Antonius Musa, Antonius Musa v23-23, Musa, Antonius 00.. av. J.-C.-00.. médecin, Musa, Antonius, Musa, Antonius, active 23 B.C., Antonius, Musa, I a.C.-I d.C.",0
http://viaf.org/viaf/173979407/,Evangelium Petri,"Gospel of Peter, Evangelium Petri, Bible, N.T., Apocryphes, Évangile de Pierre, Évangile de Pierre, בשורה על פי פטרוס, Ewangelia Piotra, Petrusevangeliet",0
http://viaf.org/viaf/174953613,Anonymus Florentinus,Anonymus Florentinus,0
http://viaf.org/viaf/175439370/,Didachè,"Didachè, La doctrine des douze apôtres, Didachī tōn dōdeka apostolōn, Didachī Kyrios tois ethnesin, Didache XII apostolorum, La Didakhé, Didaqué, Doctrina duodecim Apostolorum",0
http://viaf.org/viaf/17563459,"Cassius, Dionysius 89/92","كاسيوس ديونيسيوس, Cassius, Dionysius ca. 89/92, Dionisio, de Útica, Longius, Dionysius (Dionysius Cassius)",0
http://viaf.org/viaf/175807631,Acta Thomae,"Acta Thomae, Bible, N.T., Apocryphes, Actes de Thomas, Acts of Thomas, Actes de Thomas, Dzieje Tomasza, Thomas' gjerninger, Atos de Tomé",0
http://viaf.org/viaf/175889326,Josephus et Aseneth,"Joseph et Aséneth, Bible, A.T., Apocryphes, Joseph et Aséneth, Joseph and Aseneth, יוסף ואסנת (ספר), Joseph and Asenath (Apocryphal book), José y Asenet, Josef og Asenath, José e Asenet",0
http://viaf.org/viaf/17613846/,Apollonius Tarsensis v2. Jh.,"Apollonius, Tarsensis, Apollonius Tarsensis v2. Jh.",0
http://viaf.org/viaf/17613880,"Aristarchus, Aristus ca. 2.Jh.n.Chr","Aristarchus, Aristus ca. 2. Jh., Aristarc de Tars, Aristarchus, Aristus",0
http://viaf.org/viaf/17614120/,Damippus Philosophus v3. Jh.,Damippus Philosophus v3. Jh.,0
http://viaf.org/viaf/17614203/,Dorotheus Heliopolitanus ca. 1.Jh.n.Chr.,Dorotheus Heliopolitanus ca. 1. Jh.,0
http://viaf.org/viaf/17614257/,Eurytus Lacedaemonius Person der Antike,Eurytus Lacedaemonius,0
http://viaf.org/viaf/17614288/,Harpocras Alexandrinus 1./2. Jh.,Harpocras Alexandrinus 1./2. Jh.,0
http://viaf.org/viaf/17614328,Hermophilus Medicus ca. 2.Jh.n.Chr.,Hermophilus Medicus ca. 2. Jh.,0
http://viaf.org/viaf/17614392/,Marinus Medicus 2. Jh,"Marinos, Marinus Medicus 2. Jh.",0
http://viaf.org/viaf/17614584/,Pyrrho Liparaeus ca. 2.Jh.n.Chr.,"Pyrrho Liparaeus ca. 2. Jh., Pyrrhon von Lipara",0
http://viaf.org/viaf/17614647,Theodorus Macedo 1. Jh.,Theodorus Macedo 1. Jh.,0
http://viaf.org/viaf/17614652/,Theophilus Grammaticus v3. Jh.,Theophilus Grammaticus v3. Jh.,0
http://viaf.org/viaf/17656169,Glaucus Historicus v2. Jh. / 3. Jh,"Glauc, Glaucus Historicus v2. Jh. / 3. Jh.",0
http://viaf.org/viaf/176578712/,Testament of Job ,"Bibel Ijob, Biblia. ST. Księga Hioba, Biblia Testamentum Vetus Job, Job (Scénario), Job, Liber Iob, Bibeln. Job, Bibelen GT Job, Grandes de bolsillo, Biblia (Tanaj). Job (Iyob)",0
http://viaf.org/viaf/176601643,Liber Jubilaeorum‏/Book of Jubilees  ,"Book of Jubilees, Liber iubilaeorum, Bible, A.T., Apocryphes, Jubilés, ספר היובלים, Księga Jubileuszy, Livre des Jubilés, Jubileerboken",0
http://viaf.org/viaf/176689689/,Sophia Jesu Christi,"Bible, N.T., Apocryphes, Sagesse de Jésus-Christ, Sophia Jesu Christi, Sophia of Jesus Christ, Sagesse de Jésus-Christ, Jesu Kristi visdom",0
http://viaf.org/viaf/176712634/,Paraleipomena Jeremiou,"Paralipomena Jeremiae, Bibel Baruch, Bible, A.T., Apocryphes, Paralipomènes de Jérémie, Paralipomènes du prophète Jérémie, יתר דברי ירמיהו",0
http://viaf.org/viaf/177498537/,Vitae Prophetarum,"Vitae prophetarum, Lives of the prophets, Las vidas de los profetas, Żywoty proroków, חיי הנביאים",0
http://viaf.org/viaf/178615788/,"Assumption of Moses
                           ","Assumption of Moses, Bible, A.T., Apocryphes, Assomption de Moi͏̈se, Assumptio Mosis, Assomption de Moïse, עליית משה, Moses' himmelfart",0
http://viaf.org/viaf/178619636/,Martyrium Perpetuae et Felicitatis,"Passio ss. Perpetuae et Felicitatis, Passio Perpetuae et Felicitatis, Passion de Perpétue et de Félicité, Passio sanctarum Perpetuae et Felicitatis",0
http://viaf.org/viaf/179000193,"Res gestae divi Augusti
                           ",Res gestae divi Augusti,0
http://viaf.org/viaf/179422127/,Testaments of the Twelve Patriarchs,"Testaments of the twelve patriarchs, Bible, A.T., Apocryphes, Testaments des douze patriarches, Testamenta XII patriarcharum, Biblia. Apócrifos del A.T. Testamentos de los Doce Patriarcas, Biblia. ST. Apokryfy. Testamenty Dwunastu Patriarchów, צוואות השבטים, Biblia Testamentum Vetus Apocrypha Testamenta duodecim patriarcharum, De tolv patriarkers testamente, Testaments dels dotze patriarques, Testamenty Dwunastu Patriarchów",0
http://viaf.org/viaf/179525222/,"Greek Apocalypse of Baruch
                           ","Greek Apocalypse of Baruch, Bible, A.T., Apocryphes, Apocalypse de Baruch, חזון ברוך היווני, Griechische Baruchapokalypse, Grekiska Baruksapokalypsen, Apocalypse grecque de Baruch",0
http://viaf.org/viaf/179621775/,"Pontou Euxeinou periplous‏
","Periplus Ponti Euxini, Periplous Pontou Euxeinou kai Maiōtidos Limnīs, Périple du Pont-Euxin",0
http://viaf.org/viaf/179834949,Acta Joannis,"Acta Joannis, Bible, N.T., Apocryphes, Actes de Jean, Acts of John, Hechos de Juan, Johannesakterna, Actes de saint Jean, Dzieje Jana, Johannes' gjerninger, Bible N. T. Apocryphal books Acts of John, מעשי יוחנן, Acta Iohannis",0
http://viaf.org/viaf/179938854,Evangelium Evae,"Evangelium Evae, Évangile d'Ève, Gospel of Eve (Choreographic work : Graham)",0
http://viaf.org/viaf/18024015,"Didymus, Claudius ca. 1.Jh","Didymus, Claudius ca. 1.Jh., Claudi Dídim",0
http://viaf.org/viaf/180672735/,"Abgar Letters
","Bible, N.T., Apocryphes, Correspondance d'Abgar et de Jésus, Abgar letters, Abgar-brevene",0
http://viaf.org/viaf/180959031,Testament of Abraham,"Testament of Abraham, Bible, A.T., Apocryphes, Testament d'Abraham, Testamentum Abrahae, Testament d'Abraham, צוואת אברהם, Abrahams testamente, Testamentum Abrahami",0
http://viaf.org/viaf/181070389/,Evangelium Mariae,"Evangelium Mariae, Bible, N.T., Apocryphes, Évangile de Marie, Gospel of Mary, הבשורה של מריה, Marias evangelium, Evangelio de María, Ewangelia Marii Magdaleny, Évangile selon Marie, Staatliche Museen zu Berlin (Allemagne : République démocratique). Manuscrit",0
http://viaf.org/viaf/181149997,Apocryphon of Ezechiel,"Bible, A.T., Apocryphes, Apocalypse d'Ezéchiel, Apocryphon of Ezekiel, אפוקריפון יחזקאל, Apocryphe d'Ézéchiel",0
http://viaf.org/viaf/181778886/,Evangelium Philippi,"Evangelium Philippi, Bible, N.T., Apocryphes, Évangile de Philippe, Gospel of Philip, Biblia. Apócrifos del N.T. Evangelio de Felipe, Ewangelia Filipa, Filipposevangeliet, Évangile copte de Philippe, בשורה על פי פיליפ, Biblia. NT. Apokryfy. Ewangelia Filipa, Evangelio de Felipe, Evangelho de Filipe.",0
http://viaf.org/viaf/182457168,"Kerygma Petri/Preaching of Peter
","Kerygma Petri, Bible, N.T., Apocryphes, Prédication de Pierre, Preaching of Peter, Kerygmat Piotra, Petrus' predikan, Prédication de Pierre., הטפה של פיטר, Peters forkynnelse, Praedicatio Petri",0
http://viaf.org/viaf/182467455/,Acta Philippi,"Acta Philippi, Acts of Philip, Bible, N.T., Apocryphes, Actes de Philippe, Actes de Philippe, Dzieje Filipa, Filips gjerninger, מעשי פיליפ",0
http://viaf.org/viaf/183505416/,Apocalypse of Peter ,"Apokalypse des Petrus, Apocalypse de Pierre (Version copte), Peters apokalypse, Bible, N.T., Apocryphes, Apocalypse de Pierre, Apocalypse of Peter (Coptic version)",0
http://viaf.org/viaf/184315487/,Barnabae epistula,"Epistle of Barnabas, Barnabae epistula, Bible, N.T., Apocryphes, Lettre de Barnabé, Épître de Barnabé, List Barnaby, Barnabas' brev, Barnabasbrevet, איגרת של בארנבס, Barnabas Apostolus. | Epistola catholica",0
http://viaf.org/viaf/184435535/,Testament of Solomon,"Bible, A.T., Apocryphes, Testament de Salomon, Testamentum Salomonis, Testament of Solomon, Salomos testamente, צוואת שלמה",0
http://viaf.org/viaf/184746618/,Protevangelium Jacobi,"Bible, N.T., Apocryphes, Protévangile de Jacques, Protevangelium Jacobi, Biblia. Apócrifos del N.T. Protoevangelio de Santiago, Protoevangelium Jacobi, פרוטואבנגליון של יעקב, Jakobs protevangelium, Protévangile de Jacques, Protoewangelia Jakuba, Protevangelium Iacobi",0
http://viaf.org/viaf/185068871,Acta Petri,"Bible, N.T., Apocryphes, Actes de Pierre, Acta Petri, Actes de Pierre, Petrusakterna, Atos de Pedro, Acts of Peter",0
http://viaf.org/viaf/186632325/,Acta et martyrium Apollonii,"Acta et martyrium Apollonii, Acta S. Apollonii",0
http://viaf.org/viaf/188290833/,Epistula ecclesiarum apud Lugdunum et Viennam ,Epistula ecclesiarum apud Lugdunum et Viennam,0
http://viaf.org/viaf/189366789/,Evangelium Bartholomaei,"Evangelium Bartholomaei, Bible, N.T., Apocryphes, Évangile de Barthélemy, Gospel of Bartholomew, Ewangelia Bartłomieja, הבשורה של ברתולומיאו, Évangile de Barthélemy",0
http://viaf.org/viaf/190939886/,Stratonicus Atheniensis ca. v5./4. Jh.,"Stratonicus Atheniensis ca. v5./4. Jh., Stratonicus of Athens",0
http://viaf.org/viaf/191527600/,"Aristides, Aelius 117-187 | Scholia in orationes","Aristides, Aelius 117-187 | Scholia in orationes",0
http://viaf.org/viaf/196908322/,"Aristophanes v445-v385 | Scholia
                           ",Aristophanes v445-v385 | Scholia,0
http://viaf.org/viaf/198679898,"Romanus, Melodus, Saint, active 6th century","Romanus, Melodus, Saint, active 6th century, Romanos le Mélode, 049.-0556?, saint, Romanus, melodus, helgen 500-tallet, Romanus Melodus, Constantinopolitanus sanctus, Roman Pieśniarz (święty ; 5..-około 556)., Romanus, Melodus, 6e eeuw, Ρωμανός ο Μελωδός, Roman Melodos (święty ; ok. 490-ok. 555), Romanus, Melodus, saint, Romanos Melodos, helgon, 500-talet, Romà, el Melode, sant, -aproximadament 555, Romano, el Meloda, Santo, Romanos Melodos, Rómanos, svatý, -asi 555, Romanus Melodus apie 490–apie 555 šventasis, Romanos, 6世紀, Romanus Melodus, sanctus, Romanos, le Mélode, saint, activité 6e siècle, Romanus : Melodus  <santo>",0
http://viaf.org/viaf/20068820,"Artemidorus Ascalonius ca. 1.Jh.n.Chr.
                           ","Ἀρτεμίδωρος, Artemidorus Ascalonius ca. 1. Jh.",0
http://viaf.org/viaf/20069165/,Diagoras Cyprius v3. Jh,Diagoras Cyprius v3. Jh.,0
http://viaf.org/viaf/20069235/,Eccelus Philosophus v3./2. Jh.,Eccelus Philosophus v3./2. Jh.,0
http://viaf.org/viaf/20069257/,"Ephraem, Chersonensis",Ephraem Chersonensis,0
http://viaf.org/viaf/20069430,"Magnus, Medicus 4. Jh. n. Chr.","Magnus Medicus 4. Jh. n. Chr, Μάγνος Ἰατρός, Magnus Medicus 4. Jh.",0
http://viaf.org/viaf/20069448,Magnus Archiatrus 2. Jh.,Magnus Archiatrus 2. Jh.,0
http://viaf.org/viaf/20069469/,"Menecrates, Tiberius Claudius","Tiberi Claudi Quirina Menècrates, Menecrates, Tiberius Claudius 1. Jh., Menecrates, Tiberius Claudius",0
http://viaf.org/viaf/20069578/,"Philippus Medicus 2. Jh.
                           ",Philippus Medicus 2. Jh.,0
http://viaf.org/viaf/20069584/,Philonides Dyrrachinus 1. Jh.,"Filonides de Dirràquium, Philonides Dyrrachinus 1. Jh., Philonides, Dyrrachinus",0
http://viaf.org/viaf/20069668/,Severus Medicus ,Severus Medicus 1. Jh.,0
http://viaf.org/viaf/20069725/,Theodotus Iudaeus ca. 1.Jh.v.Chr.,Theodotus Iudaeus ca. 1.Jh.v.Chr.,0
http://viaf.org/viaf/20069804,Zeno Medicus v2. Jh,Zeno Medicus v2. Jh.,0
http://viaf.org/viaf/201033539/,Apocalypsis Sophoniae‏,"Apocalypsis Sophoniae, Bible, A.T., Apocryphes, Apocalypse de Sophonie, אפוקליפסה של צפניה, Apocalypse of Zephaniah",0
http://viaf.org/viaf/202077757/,"Titus, of Bostra, Bishop of Bostra, active approximately 362-378","Titus de Bostra, 03..-03.., Titus Bostrenus, Titus Bostrensis -378, Titus af Bostra biskop, Titus Bostrenus, vesc., m. c. 374, Titus, Bostrensis, Tite de Bostra 033.?-0378?, Titus Bostrensis (?-ca 378), ܛܝܛܘܣ ܕܒܘܨܪ fl. 2nd half of 4th cent., Titus Bostrensis (?-około 378)., Titus, Bp. of Bostra",0
http://viaf.org/viaf/203307801,Dissoi logoi,"Dissoi logoi, Doubles dits",0
http://viaf.org/viaf/203734715/,Acta Justini et Septem Sodalium,Acta Iustini et septem sodalium,0
http://viaf.org/viaf/20485304/,"Phileas, Saint, Bishop of Thmuis, -306
                           ","Φιλέας Θμούεως, Phileas Thmuitanus -306, Phileas, Saint, Bishop of Thmuis, -306, Phileas, van Thmuis, -ca. 304, Philéas saint 02..-0306, Philéas saint",0
http://viaf.org/viaf/2062421/,Antiochus Ascalonius v120-v68,Antiochus Ascalonius v120-v68,0
http://viaf.org/viaf/207289758,"Hermarchus, of Mytilene","Hermarchus, Ἕρμαρχoς, Hermarchus, of Mytilene, Hermarchus Mytilenaeus, Hermarco",0
http://viaf.org/viaf/208711830/,Hesiodus ca. v8./7. Jh. | Aegimius,Hesiodus ca. v8./7. Jh. | Aegimius,0
http://viaf.org/viaf/212905522/,Acta Scillitanorum Martyrum,"Acta Scillitanorum martyrum, Acta martyrum Scilitanorum, Passio sanctorum scilitanorum",0
http://viaf.org/viaf/213115918/,"Physiologus Graecus
                           ","Physiologus (Griechisch), Physiologus Graecus",0
http://viaf.org/viaf/213401559/,"Ptolemy, the Gnostic, active 2nd century","Ptolémée le gnostique, 01..-0165?, Ptolemaeus Gnosticus, 100-talet, Птолемей, Ptolemaeus Gnosticus ca. 2. Jh., Ptolemy, the Gnostic, active 2nd century, Ptolemaeus Gnosticus, sec. II, Ptolémée",0
http://viaf.org/viaf/217030559,Martyrium Ptolemaei et Lucii ,Martyrium Ptolemaei et Lucii,0
http://viaf.org/viaf/217035861/,Socraticorum Epistulae,"Socraticorum epistulae 1-7, Socratis epistulae",0
http://viaf.org/viaf/217068686/,Evangelium Ebionitum,"Bible, N.T., Apocryphes, Évangile des Ébionites, Ebionitenevangelium, Ewangelia Ebionitów, Evangelium Ebionitum, Évangile des Ébionites",0
http://viaf.org/viaf/219971275/,Hippiatrica,"Hippiatrica€́, Hippiatriques, Colección ciencias agrarias y veterinarias. Serie veterinaria, Hippiatrika, Ars veterinaria, Veterinária",0
http://viaf.org/viaf/222416649/,"Simon, Magus, active 1st century
                           ","Σίμων ὁ μάγος, Simon Magus ca. 1. Jh., Simon, Magus, active 1st century, Simon ca. 1. Jh Magus, Simon le Magicien, 00..-0065, Simon le Magicien personnage biblique, Simon, le Magicien, activité 1er siècle, Simon Magus, činný 1. století, Simon, Magus",0
http://viaf.org/viaf/22527937,Dionysius Scymnaeus Person der Antike;,"Dionysius Scymnaeus Person der Antike;TGF 1,320",0
http://viaf.org/viaf/22527959,Dorieus Poeta,"Dorieus Poeta ca. 2. Jh., Dorieus",0
http://viaf.org/viaf/22528058,Heraclides Milesius 1./2. Jh.,Heraclides Milesius 1./2. Jh.,0
http://viaf.org/viaf/22528070/,Hypsicrates Amisenus v2. Jh. / 1. Jh.,"Hypsicrates Amisenus v2. Jh. / 1. Jh., Hipsícrates d'Amisos",0
http://viaf.org/viaf/22528101/,Magnus Ephesius 1./2. Jh.,"Magne d'Efes, Magnus Ephesius 1./2. Jh., Magnus, Ephesius",0
http://viaf.org/viaf/22528252/,Perigenes Medicus,"Perigenes Medicus v1. Jh., Perigenes",0
http://viaf.org/viaf/22528494,Xenophon Medicus v300,"Xenofont, Xenophon Medicus v300, Xenophon, Cous",0
http://viaf.org/viaf/2437490/,"Cyril, Saint, Bishop of Jerusalem, approximately 315-386","كيرلس الأورشليمي، حو. 315-386 القديس،, Cyrille, 0315?-0386?, saint, Cyrillus Hierosolymitanus 312-386, Cyril, Saint, Bishop of Jerusalem, approximately 315-386, Cyrillus, Hierosolymitanus, ca. 313-ca. 387, Cyryl Jerozolimski (święty ; około 313-386)., Kyrillos helgen, biskop av Jerusalem, Cyrille saint 0315?-0386?, Cyrillus Hierosolymitanus, s., arciv., 315-387, Cyrillus, évêque de Jérusalem, saint, Cirilo, Santo, Obispo de Jerusalén, Κύριλλος Ἰεροσολύμων, Kyrillos, helgon, biskop av Jerusalem, ca 315-386, Cyryl Jerozolimski (święty ; ok. 313-386), Jeruzalemes Kirils, Svētais, ap 313-386, ܩܘܪܝܠܠܘܣ ܕܐܘܪܫܠܡ d. 387, Cyril, Jeruzalémský, svatý, asi 315-386, Cyril, Saint, Bishop of Jerusalem, ca. 315-386, Cyrille, saint, évêque de Jérusalem, environ 315-386, كيرلس الأورشليمي، القديس، حوالي 315-386, Cyrillus : Hierosolymitanus  <santo>, Cyril of Jerusalem, Saint, Cyrill von Jerusalem, Cirilo, Santo, Bispo de Jerusalém, ca. 315-386.",0
http://viaf.org/viaf/24945851,Quadratus Atheniensis -124,"Quadratus Atheniensis, Heiliger -124, Quadratus von Athen christlicher Apologet des 2. Jahrhunderts n. Chr.",0
http://viaf.org/viaf/24990054/,"Aphrodas Medicus ca. 1.Jh.n.Chr.
                           ",Aphrodas Medicus ca. 1. Jh.,0
http://viaf.org/viaf/24990096/,Apollonius Pergamenus 1. Jh.,Apollonius Pergamenus 1. Jh.,0
http://viaf.org/viaf/24990134/,"Artemidorus Capito 2. Jh.
                           ","Ἀρτεμίδωρος ὁ Καπίτων, Artemidorus Capito 2. Jh., Artemidorus, Capito",0
http://viaf.org/viaf/24990201,Creophylus Samius v5. Jh.,"Κρεώφυλος ο Σάμιος Αρχαίος Έλληνας επικός ποιητής, Creophylus Samius v5. Jh., Creophylos Samius",0
http://viaf.org/viaf/24990217,Anonymus Paradoxographus,Anonymus Paradoxographus 2. Jh.,0
http://viaf.org/viaf/24990446,Euschemus Medicus ca. 2.Jh.n.Chr,Euschemus Medicus ca. 2. Jh.,0
http://viaf.org/viaf/24990467,Habron Phrygius 1. Jh.,"Habron Phrygius 1. Jh., Habron",0
http://viaf.org/viaf/24990498/,Hygienus Medicus 1./2. Jh.,Hygienus Medicus 1./2. Jh.,0
http://viaf.org/viaf/24990825,Ripalus Medicus ca. 2.Jh.n.Chr.,Ripalus Medicus ca. 2. Jh.,0
http://viaf.org/viaf/250850834/,"Xenarchus (Of Seleucia), 75 B.C.-18 A.D","Xenarchus (Of Seleucia), 75 B.C.-18 A.D., Xénarque de Séleucie, Xenarc de Selèucia, Xenarchus Seleuciensis v75-18, Xenarchus, Seleucensis",0
http://viaf.org/viaf/25395398/,Septem Sapientes,Septem Sapientes,0
http://viaf.org/viaf/26126432/,"Peter, of Alexandria, Saint, d. 311","Pierre d'Alexandrie, 02..-0311, saint, Piotr Aleksandryjski ?-311) (św. ; I, Πέτρος Α΄, Peter, of Alexandria, Saint, -311, Pierre d'Alexandrie saint 02..-0311, Piotr Aleksandryjski I (św. ; ?-311), Pere, d'Alexandria, sant, -311, Petrus Alexandrinus, sec. IV, Petrus I. Alexandrinus -311, Piotr Aleksandryjski I (święty ; -311)., Petrus, Alexandrinus, -311, Petrus helgen, biskop av Alexandria, Petr Alexandrijský, svatý, -311",0
http://viaf.org/viaf/26128054,"Artemidorus, active 100 B.C.
                           ","Artemidorus, active 100 B.C., Artémidore d'Éphèse, 01..-00.. av. J.-C., Artemidor d'Efes, Artemidorus Ephesius ca. v100-, Artemidorus, Artemidoros, århundradet f.Kr, Artemidorus, Ephesius, fl. 100 v. Chr., Artemidorus : Ephesius  <geografo>",0
http://viaf.org/viaf/261466777/,Diocles (Mathematician),"Διοκλής ο Αλεξανδρεύς, Diocles, Mathematicus, Diocles (Mathematician), Diocles 2. årh. f.Kr.?, Diokles (około 240-około 180 p.n.e.)., ديوقليس",0
http://viaf.org/viaf/261471855,"Mithridates VI Eupator, King of Pontus, approximately 132 B.C.-63 B.C","Mithridate VI, 0132?-0063 av. J.-C., roi du Pont, Μιθραδάτης Στ' Εὐπάτωρ, Mithridates approximately 132 B.C.-63 B.C. King of Pontus, VI Eupator,, Mithridates VI Eupator, koning van Pontus",0
http://viaf.org/viaf/261475907/,"Didymus, the Blind, approximately 313-approximately 398
                           ","Didymus, the Blind, approximately 313-approximately 398, Didymus Caecus 313-398, Didymus, Caecus, Didymus c. 310-c. 395 Alexandrinus, Didymus, Alexandrinus, ca. 310-ca. 395, Didyme l'Aveugle 0311?-0398?, Didymus z Aleksandrii (około 312-398)., Didymus Caecus, c. 313-c. 398, ديديموس الضرير لاهوتي مسيحي في القرن 4, Didymos den blinde, ca 313-ca 398, Dydym Ślepy (ok. 312-398), Didymus the Blind, Dídimo, el Ciego, Didymus Alexandrinus, Didymos, Alexandrijský, asi 313-asi 398",0
http://viaf.org/viaf/262855657/,"Firmus, of Caesarea, Bishop of Caesarea, active 5th century","Firmus Caesariensis, 03..-043.?, Firmus, de Césarée, Firmus Caesariensis erkebiskop av Caesarea, Firmus (arcybiskup Cezarei Kapadockiej ; -439)., Firmus, of Caesarea, Bishop of Caesarea, active 5th century, Firmus (bp Cezarei Kapadockiej ; ?-439), Firmus, biskop av Caesarea, Firmus Caesariensis, Firmus, van Caesarea, -439",0
http://viaf.org/viaf/267164378,"Asterius, of Amasea, Saint, approximately 350-approximately 410
                           ","Asterius, of Amasea, Saint, approximately 350-approximately 410, Asterius, of Amasea, Saint, ca. 350-ca. 410",0
http://viaf.org/viaf/268408013/,no,"Heracleon, the Gnostic, Heracleon Gnosticus ca. 2. Jh., Heracléon le Gnostique, Heracleó (gnòstic), Heracleo gnosticus, Héracléon, ....-015?, Heracleon Gnosticus, sec. II, Herakleon, činný 2. století",0
http://viaf.org/viaf/268711738/,"Hegesippus, Palaestinus, ca. 110-ca. 180","Hegesippus, Palaestinus, ca. 110-ca. 180, Hegesippus ca. 110-ca. 180 Palaestinus, Hegesippus, Saint, -approximately 180, Ἡγήσιππος, Hégésippe, 01..-01.., Pseudo-Hegesippus, Hegesipo, Santo m. ca. 180, Hegesippus, Saint, d. ca. 180, Hegesippus, -asi 180, Hegesippus Palaestinus, s., c. 120-180, Hegesippus, ca 110-180 d.C., Hegesippus, Hegesippus, Saint, Hegesippus, 100-talet",0
http://viaf.org/viaf/270151246607744132892/,Rhodo Scr. Eccl.,"رودو كاتب من روما القديمه, Rhodon ca. 2. Jh.",0
http://viaf.org/viaf/27455158/,Aristonymus Historicus,"Aristonymus Historicus, Aristonymos",0
http://viaf.org/viaf/27455189/,Asclepiades Philosophus,Asclepiades Philosophus v4. Jh.,0
http://viaf.org/viaf/27455221/,"Clemens, Flavius ca. 1.Jh.n.Chr","Clemens, Flavius ca. 1. Jh.",0
http://viaf.org/viaf/27455428,"Damigeron, active 2nd century B.C","Damigeron, Damigeron (2 p.n.e.)., Damigeron Magus, Damigeron, active 2nd century B.C.",0
http://viaf.org/viaf/27455444,Diophantus Lycius ca. 1.Jh.n.Chr.,Diophantus Lycius ca. 1. Jh.,0
http://viaf.org/viaf/27455459/,Dorotheus Atheniensis ca. 1.Jh.n.Chr,"Dorotheus Atheniensis ca. 1. Jh., Doroteu",0
http://viaf.org/viaf/27455574/,"Lycus Neapolitanus v2./1. Jh.
                           ","Lycus Neapolitanus v2./1. Jh., Lykos von Neapel",0
http://viaf.org/viaf/27455617,Menippus Historicus,Menippus Historicus ca. 1.Jh.v.Chr.,0
http://viaf.org/viaf/27455968/,"Valens, Terentius ca. 2.Jh.n.Chr.","Valens, Terentius ca. 2. Jh.",0
http://viaf.org/viaf/27456017/,Xenophon Historicus v3./2. Jh.,Xenophon Historicus v3./2. Jh.,0
http://viaf.org/viaf/27879861,"Isidorus Gnosticus ca. 150
                           ","Isidorus Gnosticus ca. 150, Isidoros",0
http://viaf.org/viaf/280149294320080521819/,Evangelium Naassenum,Evangelium Naassenum,0
http://viaf.org/viaf/280790911/,"Agrippa, Julius","Agrippa, Julius",0
http://viaf.org/viaf/282021762/,Paradoxographus Palatinus,"Paradoxographus, Palatinus",0
http://viaf.org/viaf/283568489/,"Antiochus, Philometor
                           ","Antiochus, Philometor",0
http://viaf.org/viaf/283747658,"Eusebius, monachus","Eusebius, monachus",0
http://viaf.org/viaf/285120780,"Aristarchus, Tarsensis","Aristarchus, Tarsensis",0
http://viaf.org/viaf/285597141/,Marcellinus II,Marcellinus II,0
http://viaf.org/viaf/2857432/,Acacius Medicus ca. 1.Jh.n.Chr.,Acacius Medicus ca. 1. Jh.,0
http://viaf.org/viaf/2857547,Apelles Medicus v1. Jh. / 1. Jh.,Apelles Medicus v1. Jh. / 1. Jh.,0
http://viaf.org/viaf/2857575/,Archibius Medicus v1. Jh. / 1. Jh,"Arquibi, Archibius Medicus v1. Jh. / 1. Jh., Archibius",0
http://viaf.org/viaf/2857727/,Critodemus Astrologus v3. Jh.,"Critodemus Astrologus ca. v3. Jh., Critodem astròleg",0
http://viaf.org/viaf/2857855/,Dioscorus Medicus ca. 2.Jh.n.Chr.,Dioscorus Medicus ca. 2. Jh.,0
http://viaf.org/viaf/2857942,"Flavianus Cretensis ca. 2.Jh.n.Chr.
                           ",Flavianus Cretensis ca. 2. Jh.,0
http://viaf.org/viaf/2857957/,"Flavius Medicus ca. 2.Jh.n.Chr.
                           ",Flavius Medicus ca. 2. Jh.,0
http://viaf.org/viaf/2858127,"Mantias Medicus v2. Jh.
                           ",Mantias Medicus v2. Jh.,0
http://viaf.org/viaf/2858189/,"Menodotus, Perinthius, v2 Jh.","Menodotus Perinthius v2. Jh., Menodotos von Perinth -199 - -100",0
http://viaf.org/viaf/2858382/,Publius Medicus v1. Jh.,Publius Medicus v1. Jh.,0
http://viaf.org/viaf/286187737,"Lollianus, Ephesius","Lollianus, Ephesius",0
http://viaf.org/viaf/288735225/,"Diodore, of Tarsus, Bishop of Tarsus, -approximately 392","Diodorus Tarsensis Episcopus, Diodore de Tarse, 03..-...., Diodore, of Tarsus, Bishop of Tarsus, -approximately 392, Διόδωρος ὁ Ταρσεύς, Diodor z Tarsu I (biskup Tarsu ; -390)., Diodore de Tarse 03..-0392?, Diodorus Tarsensis biskop av Tarsus, Diodoros, biskop av Tarsos, d. ca 392, Diodorus, vesc. di Tarso, m. 394, Diodoro de Tarso, Diodorus Tarsensis (3..-39.), ܕܝܘܕܘܪܘܣ ܕܛܪܣܘܣ fl. late 4th cent., Diodore, of Tarsus, Bishop of Tarsus, d. ca. 392, Diodorus Tarsensis епископ -ок.394, Diodorus, Tarsensis, Diodore, évêque de Tarse, -environ 392, Diodore, -ca. 392",0
http://viaf.org/viaf/289880802/,Aelius Publius Julius,Aelius Publius Julius,0
