DLL ID,Authorized Name,Variant Names,Latin,Text
A5276,Coronatus Notarius,Coronatus Notarius ca. 8. Jh. | Coronatus Notarius hagiographus | Coronatus Notarius hagiogrvphus | Coronatus Notarius ca. 8. Jh. | Coronatus Notarius hagiographus | Coronatus Notapius hagiographus | Coronatus Notnrius hagiographus | Coronatus Notarius hbgiogdaphus,1,A5276 | Coronatus Notarius | Coronatus Notarius ca. 8. Jh. | Coronatus Notarius hagiographus | Coronatus Notarius hagiogrvphus | Coronatus Notarius ca. 8. Jh. | Coronatus Notarius hagiographus | Coronatus Notapius hagiographus | Coronatus Notnrius hagiographus | Coronatus Notarius hbgiogdaphus | 1
A5277,"Council of Seville (619 : Seville, Spain)","Concilium Hispalense II | Council of Seville (619 : Seville, Spain) | Second Council of Seville | Serond Council of Seville | Council of Seville (619 : Seville, Spain) | Second Council of Seville | Concilium Hispalense II | Second Couccil of Seville",1,"A5277 | Council of Seville (619 : Seville, Spain) | Concilium Hispalense II | Council of Seville (619 : Seville, Spain) | Second Council of Seville | Serond Council of Seville | Council of Seville (619 : Seville, Spain) | Second Council of Seville | Concilium Hispalense II | Second Couccil of Seville | 1"
A5278,"Claudius, Bishop of Turin","Claude | Claude de Turin, 07..-0827? | Claudi, de Torí, bisbe, -aproximadament 827 | Claudio de Turín | Claudius of Turin | Claudius Taurinensis | Claudius Taurinensis -827 | Claudius Taurinensis biskop av Torino -827 | Claudius, Bishop of Turin | Claudius, Bishop of Turin, -approximately 827 | Claudius, biskop av Turin, d. ca. 827 | Claudius, évêque de Turin",1,"A5278 | Claudius, Bishop of Turin | Claude | Claude de Turin, 07..-0827? | Claudi, de Torí, bisbe, -aproximadament 827 | Claudio de Turín | Claudius of Turin | Claudius Taurinensis | Claudius Taurinensis -827 | Claudius Taurinensis biskop av Torino -827 | Claudius, Bishop of Turin | Claudius, Bishop of Turin, -approximately 827 | Claudius, biskop av Turin, d. ca. 827 | Claudius, évêque de Turin | 1"
A5279,"Constantius I, Emperor of Rome","Constantius Chlorus | Constantius I | Constantius I, Emperor of Rome | Constantius I. Römisches Reich, Kaiser 250-306 | Marcus Flavius Valerius Constantius Herculius Augustus | Constantius I | Constantius I. Römisches Reich, Kaiser 250-306 | Constantius I, Emperor of Rome | Marcus Flavius Valerius Constantius Herculius Augustus | Constantius Chlorus",1,"A5279 | Constantius I, Emperor of Rome | Constantius Chlorus | Constantius I | Constantius I, Emperor of Rome | Constantius I. Römisches Reich, Kaiser 250-306 | Marcus Flavius Valerius Constantius Herculius Augustus | Constantius I | Constantius I. Römisches Reich, Kaiser 250-306 | Constantius I, Emperor of Rome | Marcus Flavius Valerius Constantius Herculius Augustus | Constantius Chlorus | 1"
A5280,"Flodoard, of Reims","Flodoard | Flodoard de Reims 0894?-0966 | Flodoard of Reims | Flodoard von Reims 893-966 | Flodoard, 0894?-0966 | Flodoard, 894-966 | Flodoard, de Reims, 894-966 | Flodoardus Remensis, 894-966",1,"A5280 | Flodoard, of Reims | Flodoard | Flodoard de Reims 0894?-0966 | Flodoard of Reims | Flodoard von Reims 893-966 | Flodoard, 0894?-0966 | Flodoard, 894-966 | Flodoard, de Reims, 894-966 | Flodoardus Remensis, 894-966 | 1"
A5281,Council of Chalcedon (451 : Chalcedon),Concile de Chalcédoine (451) | Concilio de Calcedonia 451 | Concilium Chalcedonense | Concilium chalcedonense (451) | Council of Chalcedon | Halkēdonas koncils (451) | Katolická církev. Chalcedonský koncil (451) | Kirkemøtet i Khalkedon | Konzil 451 Chalkedon | Sobór Chalcedoński (451).,1,A5281 | Council of Chalcedon (451 : Chalcedon) | Concile de Chalcédoine (451) | Concilio de Calcedonia 451 | Concilium Chalcedonense | Concilium chalcedonense (451) | Council of Chalcedon | Halkēdonas koncils (451) | Katolická církev. Chalcedonský koncil (451) | Kirkemøtet i Khalkedon | Konzil 451 Chalkedon | Sobór Chalcedoński (451). | 1
A5282,"Felix IV, Pope","Felix III. Papst -530 | Felix IV, Pope | Felix IV, Pope, -530 | Felix IV., papež, -530 | papa Felice IV 54° vescovo di Roma e papa della Chiesa cattolica | Pope Felix IV | Felix III. Papst -530 | papa Felice IV 54° vescovo di Roma e papa della Chiesa cattolica | Felix IV., papež, -530 | Felix IV, Pope, -530 | Pope Felix IV | Felix IV, Pope",1,"A5282 | Felix IV, Pope | Felix III. Papst -530 | Felix IV, Pope | Felix IV, Pope, -530 | Felix IV., papež, -530 | papa Felice IV 54° vescovo di Roma e papa della Chiesa cattolica | Pope Felix IV | Felix III. Papst -530 | papa Felice IV 54° vescovo di Roma e papa della Chiesa cattolica | Felix IV., papež, -530 | Felix IV, Pope, -530 | Pope Felix IV | Felix IV, Pope | 1"
A5283,"Eleutherius, of Tournai","Eleuthère 0456-0531 saint | Eleutherius Tornacensis | Eleutherius Tornacensis ca. 456-ca. 531 | Eleutherius Tornacensis ca. ca. 456 - ca. 531 | Eleutherius Tornacensis episcopus Tornacensis | Eleutherius, H., bisschop van Doornik, 456-531 | Eleutherius, of Tournai | Eleutherius, H., bisschop van Doornik, 456-531 | Eleuthère 0456-0531 saint | Eleutherius Tornacensis ca. 456-ca. 531 | Eleutherius Tornacensis episcopus Tornacensis | Eleutherius Tornacensis ca. ca. 456 - ca. 531 | Eleutherius, of Tournai | Eleutherius Tornacensis",1,"A5283 | Eleutherius, of Tournai | Eleuthère 0456-0531 saint | Eleutherius Tornacensis | Eleutherius Tornacensis ca. 456-ca. 531 | Eleutherius Tornacensis ca. ca. 456 - ca. 531 | Eleutherius Tornacensis episcopus Tornacensis | Eleutherius, H., bisschop van Doornik, 456-531 | Eleutherius, of Tournai | Eleutherius, H., bisschop van Doornik, 456-531 | Eleuthère 0456-0531 saint | Eleutherius Tornacensis ca. 456-ca. 531 | Eleutherius Tornacensis episcopus Tornacensis | Eleutherius Tornacensis ca. ca. 456 - ca. 531 | Eleutherius, of Tournai | Eleutherius Tornacensis | 1"
A5284,"Ermoldus, Nigellus","Ermold le Noir | Ermold Le Noir (ca 790-ca 838) | Ermold Le Noir, 0790?-0838? | Ermold Le Noir, asi 790-asi 838 | Ermold the Black | Ermold, el Negre, actiu segle IX | Ermoldus Nigellus -835 | Ermoldus Nigellus (około 790-około 838). | Ermoldus Nigellus, m. 835 | Ermoldus, Nigellus, 9e eeuw | Ermoldus, Nigellus, 9th cent. | Ermoldus, Nigellus, active 9th century | Le Noir, Ermold | Nigellus, Ermoldus",1,"A5284 | Ermoldus, Nigellus | Ermold le Noir | Ermold Le Noir (ca 790-ca 838) | Ermold Le Noir, 0790?-0838? | Ermold Le Noir, asi 790-asi 838 | Ermold the Black | Ermold, el Negre, actiu segle IX | Ermoldus Nigellus -835 | Ermoldus Nigellus (około 790-około 838). | Ermoldus Nigellus, m. 835 | Ermoldus, Nigellus, 9e eeuw | Ermoldus, Nigellus, 9th cent. | Ermoldus, Nigellus, active 9th century | Le Noir, Ermold | Nigellus, Ermoldus | 1"
A5285,"Cosmas, of Prague","Côme  de Prague, 1045?-1125 | Cosmas of Prague | Cosmas Pragensis | Cosmas Pragensis 1045-1125 | Cosmas Pragensis,  ok. 1045-1125 | Cosmas Pragensis, c. 1045-1125 | Cosmas, 1045?-1125 | Cosmas, of Prague, 1045?-1125 | Cosmas, Pragensis | Cosmas, Pragensis, ca. 1045-1125 | Kosmas | Kosmas (1045-1125). | Kosmas (ok. 1045-1125) | Kosmas Prahast, umbes 1045-1125. | Kosmas, asi 1045-1125",1,"A5285 | Cosmas, of Prague | Côme  de Prague, 1045?-1125 | Cosmas of Prague | Cosmas Pragensis | Cosmas Pragensis 1045-1125 | Cosmas Pragensis,  ok. 1045-1125 | Cosmas Pragensis, c. 1045-1125 | Cosmas, 1045?-1125 | Cosmas, of Prague, 1045?-1125 | Cosmas, Pragensis | Cosmas, Pragensis, ca. 1045-1125 | Kosmas | Kosmas (1045-1125). | Kosmas (ok. 1045-1125) | Kosmas Prahast, umbes 1045-1125. | Kosmas, asi 1045-1125 | 1"
A5286,Dicuil,"Dícuil | Dicuil (άνθ. 825) | Dicuil, 0755-.... | Dicuilus | Dicuil, 0755-.... | Dicuilus | Dícuil | Dicuil (άνθ. 825)",1,"A5286 | Dicuil | Dícuil | Dicuil (άνθ. 825) | Dicuil, 0755-.... | Dicuilus | Dicuil, 0755-.... | Dicuilus | Dícuil | Dicuil (άνθ. 825) | 1"
A5287,"Egbert, of Liège","Ecbertus, Leodiensis, 972-1026 | Egbert active 1010-1026 of Liège | Egbert de Liège (972-1026). | Egbert de Liège, 0972?-10.. | Egbert of Liège | Egbert, de Liège, 972-102X | Egbert, of Liège | Egbert, of Liège, active 1010-1026",1,"A5287 | Egbert, of Liège | Ecbertus, Leodiensis, 972-1026 | Egbert active 1010-1026 of Liège | Egbert de Liège (972-1026). | Egbert de Liège, 0972?-10.. | Egbert of Liège | Egbert, de Liège, 972-102X | Egbert, of Liège | Egbert, of Liège, active 1010-1026 | 1"
A5288,"Ephraem, Syrus, Saint","Eafráím an Siriach | Efraim Syriern, helgon, 306-373 | Efrem (święty ; około 306-373). | Efrem Syryjczyk (święty ; ok. 306-373) | Efrén, Santo | Efrén, Sirio, Santo, 303-373 | Ep'rem Khori Asori, Saint | Ephraem : Syrus  <santo> | Ephraem Syrus | Ephraem Syrus 306-373 | Ephraem Syrus helgen | Ephraem Syrus, s., 303-373 | Ephraem Syrus, Saint 303-373 | Ephraem, Syrus 306c-373 | Ephraem, Syrus, ca. 306-ca. 373 | Ephraem, Syrus, saint | Ephraem, Syrus, Saint | Éphrem saint 0306?-0373 | Ephrem Syrus, Saint | Éphrem, 0306?-0373, saint | Éphrem, le Syrien, saint, 303-373 | Saint Ephrem the Syrian",1,"A5288 | Ephraem, Syrus, Saint | Eafráím an Siriach | Efraim Syriern, helgon, 306-373 | Efrem (święty ; około 306-373). | Efrem Syryjczyk (święty ; ok. 306-373) | Efrén, Santo | Efrén, Sirio, Santo, 303-373 | Ep'rem Khori Asori, Saint | Ephraem : Syrus  <santo> | Ephraem Syrus | Ephraem Syrus 306-373 | Ephraem Syrus helgen | Ephraem Syrus, s., 303-373 | Ephraem Syrus, Saint 303-373 | Ephraem, Syrus 306c-373 | Ephraem, Syrus, ca. 306-ca. 373 | Ephraem, Syrus, saint | Ephraem, Syrus, Saint | Éphrem saint 0306?-0373 | Ephrem Syrus, Saint | Éphrem, 0306?-0373, saint | Éphrem, le Syrien, saint, 303-373 | Saint Ephrem the Syrian | 1"
A5289,"Victor III, Pope","Dauferius Epifanius | Desiderius of Monte Cassino | papa Vittore III 158° vescovo di Roma e papa della Chiesa cattolica | Pope Victor III | Victor III  <papa> | Victor III (papież ; ok.1027-1087) | Victor III pape 1027?-1087 | Victor III, 1027-1087, pape | Víctor III, papa, aproximadament 1027-1087 | Victor III, pape | Victor III, paus, 1027-1087 | Victor III, Pope | Victor III, Pope, 1027-1087 | Victor papa ; 3 | Victor PP. III, b., 1027-1087 | Viktor III. Papst 1027-1087 | Viktor III., papež, asi 1026-1087 | Wiktor III (papież ; 1027-1087).",1,"A5289 | Victor III, Pope | Dauferius Epifanius | Desiderius of Monte Cassino | papa Vittore III 158° vescovo di Roma e papa della Chiesa cattolica | Pope Victor III | Victor III  <papa> | Victor III (papież ; ok.1027-1087) | Victor III pape 1027?-1087 | Victor III, 1027-1087, pape | Víctor III, papa, aproximadament 1027-1087 | Victor III, pape | Victor III, paus, 1027-1087 | Victor III, Pope | Victor III, Pope, 1027-1087 | Victor papa ; 3 | Victor PP. III, b., 1027-1087 | Viktor III. Papst 1027-1087 | Viktor III., papež, asi 1026-1087 | Wiktor III (papież ; 1027-1087). | 1"
A5290,Dynamius Patricius,"Dynamius 551?-601 Massiliensis | Dynamius de Marseille, 0551?-0601, saint | Dynamius le Patrice | Dynamius Patricius rector Provinciae, poeta et hagiographus | Dynamius, Massiliensis, 551 ?-601 | Dynamius le Patrice | Dynamius, Massiliensis, 551 ?-601 | Dynamius Patricius rector Provinciae, poeta et hagiographus | Dynamius de Marseille, 0551?-0601, saint | Dynamius 551?-601 Massiliensis",1,"A5290 | Dynamius Patricius | Dynamius 551?-601 Massiliensis | Dynamius de Marseille, 0551?-0601, saint | Dynamius le Patrice | Dynamius Patricius rector Provinciae, poeta et hagiographus | Dynamius, Massiliensis, 551 ?-601 | Dynamius le Patrice | Dynamius, Massiliensis, 551 ?-601 | Dynamius Patricius rector Provinciae, poeta et hagiographus | Dynamius de Marseille, 0551?-0601, saint | Dynamius 551?-601 Massiliensis | 1"
A5291,"Council of Carpentras (527 : Carpentras, France)","Concilium Carpentoractense | Council of Carpentras (527 : Carpentras, France) | Cjnculium Carpentoractense | Concilium Carpentoractense | Council of Carpentras (527 : Carpentras, France) | Concilium Ccrpentoractense | Concilmum Carpenkoractense | Conciliug Carpentojactense",1,"A5291 | Council of Carpentras (527 : Carpentras, France) | Concilium Carpentoractense | Council of Carpentras (527 : Carpentras, France) | Cjnculium Carpentoractense | Concilium Carpentoractense | Council of Carpentras (527 : Carpentras, France) | Concilium Ccrpentoractense | Concilmum Carpenkoractense | Conciliug Carpentojactense | 1"
A5292,"Felix III, Pope","Feliks III (papież ; -492). | Felix II. Papst -492 | Felix III, Pope (Italian pope and saint, died 492) | Felix III., papež, -492 | Pope Felix III | Felix III., papež, -492 | Feliks III (papież ; -492). | Felix III, Pope (Italian pope and saint, died 492) | Felix II. Papst -492 | Pope Felix III",1,"A5292 | Felix III, Pope | Feliks III (papież ; -492). | Felix II. Papst -492 | Felix III, Pope (Italian pope and saint, died 492) | Felix III., papež, -492 | Pope Felix III | Felix III., papež, -492 | Feliks III (papież ; -492). | Felix III, Pope (Italian pope and saint, died 492) | Felix II. Papst -492 | Pope Felix III | 1"
A5293,Foucher de Chartres,"Chartres, Foucher de | Foucher de Chartres (1058?-około 1127). | Foucher de Chartres 1058?-ca. 1127 | Foucher de Chartres, 1058-asi 1127 | Foucher de Chartres, 1058?-1127? | Foucher de Chartres, 1058?-approximately 1127 | Foucher de Chartres, 1058?-environ 1127 | Foucher de Chartres, ap 1058-1127 | Foucher de Chartresca. 1127 | Fulcher of Chartres | Fulcher z Chartres (1058?-ok. 1127) | Fulcherius 1059-fl.1127 Carnotensis | Fulcherius Carnotensis 1059-1127 | Fulcherius Carnotensis ок.1058-ок.1127 | Fulcherius Carnotensis, c. 1059-c. 1127 | Fulcherius, Carnotensis, 1059-na 1127",1,"A5293 | Foucher de Chartres | Chartres, Foucher de | Foucher de Chartres (1058?-około 1127). | Foucher de Chartres 1058?-ca. 1127 | Foucher de Chartres, 1058-asi 1127 | Foucher de Chartres, 1058?-1127? | Foucher de Chartres, 1058?-approximately 1127 | Foucher de Chartres, 1058?-environ 1127 | Foucher de Chartres, ap 1058-1127 | Foucher de Chartresca. 1127 | Fulcher of Chartres | Fulcher z Chartres (1058?-ok. 1127) | Fulcherius 1059-fl.1127 Carnotensis | Fulcherius Carnotensis 1059-1127 | Fulcherius Carnotensis ок.1058-ок.1127 | Fulcherius Carnotensis, c. 1059-c. 1127 | Fulcherius, Carnotensis, 1059-na 1127 | 1"
A5294,"Symphosius, Caelius Firmianus","Caelius Firmianus Symphosius | Symphosius ca. 4./5. Jh. | Symphosius, 3/400-talet | Symphosius, 4e-5e eeuw ? | Symphosius, Caelius Firmianus, 03..-04.. | Symphosius, sec. IV-V | Symposius, Caelius Firmianus. | Caelius Firmianus Symphosius | Symposius, Caelius Firmianus. | Symphosius ca. 4./5. Jh. | Symphosius, 4e-5e eeuw ? | Symphosius, sec. IV-V | Symphosius, 3/400-talet | Symphosius, Caelius Firmianus, 03..-04..",1,"A5294 | Symphosius, Caelius Firmianus | Caelius Firmianus Symphosius | Symphosius ca. 4./5. Jh. | Symphosius, 3/400-talet | Symphosius, 4e-5e eeuw ? | Symphosius, Caelius Firmianus, 03..-04.. | Symphosius, sec. IV-V | Symposius, Caelius Firmianus. | Caelius Firmianus Symphosius | Symposius, Caelius Firmianus. | Symphosius ca. 4./5. Jh. | Symphosius, 4e-5e eeuw ? | Symphosius, sec. IV-V | Symphosius, 3/400-talet | Symphosius, Caelius Firmianus, 03..-04.. | 1"
A5295,"Eutropius, active 4th century","Eutrope, 03..-03.. | Eutrope, 4e s. | Eutropi, actiu segle IV | Eutropio, Flavio | Eutropius (4 w.) | Eutropius 4 в. | Eutropius ca. 4. Jh | Eutropius, 300-talet | Eutropius, 4th century | Eutropius, active 4th century | Eutropius, činný 4. století | Eutropius, Flavius (4ος αι.) | Eutropius, Roman historian | Eutropius, séc. IV. | Eutropius.",1,"A5295 | Eutropius, active 4th century | Eutrope, 03..-03.. | Eutrope, 4e s. | Eutropi, actiu segle IV | Eutropio, Flavio | Eutropius (4 w.) | Eutropius 4 в. | Eutropius ca. 4. Jh | Eutropius, 300-talet | Eutropius, 4th century | Eutropius, active 4th century | Eutropius, činný 4. století | Eutropius, Flavius (4ος αι.) | Eutropius, Roman historian | Eutropius, séc. IV. | Eutropius. | 1"
A5296,"Fastidius, Bishop in Britain","Fastidius | Fastidius 5. Jh Britannicus | Fastidius Britanniae | Fastidius Britannicus episcopus | Fastidius of Britain | Fastidius, Bishop in Britain | Fastidius, Bishop in Britain, 5th century | Fastidius, Bishop in Britain, active 5th century | Fastidius, biskup Británie, činný 5. století",1,"A5296 | Fastidius, Bishop in Britain | Fastidius | Fastidius 5. Jh Britannicus | Fastidius Britanniae | Fastidius Britannicus episcopus | Fastidius of Britain | Fastidius, Bishop in Britain | Fastidius, Bishop in Britain, 5th century | Fastidius, Bishop in Britain, active 5th century | Fastidius, biskup Británie, činný 5. století | 1"
A5297,Fridegodus,"Fridegodus Benedectinus | Fridegodus Cantuariensis | Fridegodus Cantuariensis -963 | Fridegodus, činný 10. století | Fridegodus Benedectinus | Fridegodus, činný 10. století | Fridegodus Cantuariensis -963 | Fridegodus Cantuariensis",1,"A5297 | Fridegodus | Fridegodus Benedectinus | Fridegodus Cantuariensis | Fridegodus Cantuariensis -963 | Fridegodus, činný 10. století | Fridegodus Benedectinus | Fridegodus, činný 10. století | Fridegodus Cantuariensis -963 | Fridegodus Cantuariensis | 1"
A5298,"Cyprian, Saint, Bishop of Carthage","Cebrià, sant, bisbe de Cartago, aproximadament 205-258 | Cipriano c. 200-258 s., vesc. di Cartagine | Cipriano, Santo, Bispo de Cartago. | Cipriano, Santo, ca 210-258 | Cipriano, Santo, Obispo de Cartago | Cyprian | Cyprian (święty ; ok. 210-258) | Cyprian (święty ; około 210-258). | Cyprian apie 200–258 Kartaginos vyskupas šventasis | Cyprián, svätý, asi 210-258 | Cyprianus Carthaginensis | Cyprianus Carthaginiensis | Cyprianus van Carthago | Cyprianus епископ Карфагенский ок.200-258 | Cyprianus, Cæcilius Thascius | Cyprianus, Caecillius 200-258 | Cyprianus, helgon, biskop av Kartago, ca 200-258 | Cyprianus, s., vesc. di Cartagine, c. 200-258 | Cyprianus, sanctus | Cyprianus, svatý, asi 215-258 | Cyprianus, Thascius Caecilius Heiliger 200-258 | Cyprianus, Thascius Caecilius helgen, biskop av Karthago | Cyprianus, Thascius Caecilius,  svetnik,  200-258 | Cyprianus, Thascius Caecilius, ca. 200-258 | Cyprien, 02..-0258, saint | Cyprien, saint, évêque de Carthage | Saint Cyprian of Carthage",1,"A5298 | Cyprian, Saint, Bishop of Carthage | Cebrià, sant, bisbe de Cartago, aproximadament 205-258 | Cipriano c. 200-258 s., vesc. di Cartagine | Cipriano, Santo, Bispo de Cartago. | Cipriano, Santo, ca 210-258 | Cipriano, Santo, Obispo de Cartago | Cyprian | Cyprian (święty ; ok. 210-258) | Cyprian (święty ; około 210-258). | Cyprian apie 200–258 Kartaginos vyskupas šventasis | Cyprián, svätý, asi 210-258 | Cyprianus Carthaginensis | Cyprianus Carthaginiensis | Cyprianus van Carthago | Cyprianus епископ Карфагенский ок.200-258 | Cyprianus, Cæcilius Thascius | Cyprianus, Caecillius 200-258 | Cyprianus, helgon, biskop av Kartago, ca 200-258 | Cyprianus, s., vesc. di Cartagine, c. 200-258 | Cyprianus, sanctus | Cyprianus, svatý, asi 215-258 | Cyprianus, Thascius Caecilius Heiliger 200-258 | Cyprianus, Thascius Caecilius helgen, biskop av Karthago | Cyprianus, Thascius Caecilius,  svetnik,  200-258 | Cyprianus, Thascius Caecilius, ca. 200-258 | Cyprien, 02..-0258, saint | Cyprien, saint, évêque de Carthage | Saint Cyprian of Carthage | 1"
